blgaj,520115457445986305
myfibonacci,505522041420656640
setext,443650155301318656
lazza24,70462844017188865
repealracism,505572472612069376
lotzalozza,505275384300961792
andrew_thaler,507837356540321793
preay7,521573694947078145
ronniewrecker94,516555900283142144
gillking01,507097786429366272
pipsterb,504441869397270528
xochilili,503097761634332673
ste_ray,520120754004709376
demuntz,504841077803585537
frygerard,512391622118494208
solarcouncil,439161471684313088
cleaneconomyser,560361113875804160
leanaustralia,520127485178966016
cleaneconomyser,512483404835590144
maggotts50,505319602994159616
solarcouncil,561654767857180672
omkunta,520133733291417600
orangepoppy2000,505349057686941696
drspacejunk,503300076572139520
soursop66,504452264379940864
leanaustralia,520114704115462144
ronniewrecker94,516906613202907136
frygerard,535065590054912000
u_hardy,558227530222563330
dono_arigato,519831781420171264
jbraithwaite1,507084103447883776
wills1811,518531544047050752
ronniewrecker94,507142796768079874
ronniewrecker94,504452819089227776
davidban33,507111210538369024
sydnets,520133038374547456
suemazzy1,507100127001989120
aneja304,504429945188139009
afcoory,507102889618063360
1earth1sea1sky,504690358660661248
gfitptandboxing,481666182118793216
helenerrington1,506021233129820160
warwicksunwiz,558196549813936129
jondoig,512175203309207552
janegarcia,534142124241858560
glenmo,507757436259033089
cscviews,502395984828067841
ecogenmag,533039364586999808
solarleaddirect,525289401447088128
mackaysuzie,512188490813939712
dermotandrewdun,512415210825457665
ronniewrecker94,510248825278050304
solarcouncil,440668115601743872
mackaysuzie,502618804883849218
aaronjparsons,520134572726444033
terrimbutler,502387356393934849
solarcitizens,520369003760324608
azdrubal6,506028051050684418
david_lunt,561134431054729216
sqawkin,520118670488375296
donaldpelvin1,512037253380464640
ausadrian,519984091731460097
yes2renewables,520133655692210176
freedzones,505674610788954112
juliecorb,560588781246349312
wallaby_watch,560751469809262593
glenmo,507343310113865728
ronniewrecker94,510250205355053056
ccgalone,512156538903859200
ronniewrecker94,516920584244969473
solarcitizens,512177662878437376
cleaneconomyser,515234246160433152
neenaus,534677891657633794
drrimmer,447885427299463168
kcharikar,558207356178157569
solarcitizens,507138697565724672
lilydambrosiomp,520177758140235776
johndory49,505311151886852096
mlynchy23,534680519955337217
solarcitizens,539171939445506048
oliviasmith,504426452108865536
bjbrike,518651987810717696
solarcitizens,504374852543725569
ronniewrecker94,504453626534711297
mcmattnee,505707337122729984
partyqld,505311335626711041
solarcouncil,512431696277303296
jennymikakos,520183905555476482
glenmo,520121936492240896
dan_spencer123,504481636470112256
johnnybridge2,507105056009617408
malnooksmr,512187587448958977
tayuschka2,503100529392631808
glenmo,506662000324542464
solarcitizens,504842981627539456
sustainablehour,507304728024596480
danjcass,519293046123270145
fimusana,480852996944052225
ubersolar,557771457829564416
warwicksunwiz,507358116933955584
andrew_thaler,506955017723469825
oooaaah,505511845080207361
solarcitizens,507138680780099584
omkunta,508363955476381696
ronniewrecker94,536823905604730880
ronniewrecker94,512735246849015808
glenmo,508145521442050048
markwakeham,520122856206659584
ronniewrecker94,511656968574865408
arunamdr,511757907570880512
ccgalone,512169589388488704
andrewbradleyhc,539179207528427520
ijfadams,443253881791709184
clar_31,505311687444942849
wolfie_rankin,504621605314502657
narelleford,561133960978120705
karryn26,560749949348884480
solaris_au,506355367534940160
magpie1954nbird,520143154415026176
petenow,506019577055035393
cleaneconomyser,560732305006686208
solarcouncil,442821209773060096
tayloruly,481226995012206592
leanaustralia,512163545610326017
cartuso,502415258414112770
jackietrad,560739778920845314
infinitygroup_,463152906472923136
solarcouncil,560720633470787585
solarhubau,507101872004423680
solarbusiness_,504494229486194688
gabriellekuiper,507075248949182464
graemed12001,505564457284562944
ab_owl,505693353891991552
apassion4pinot,507266211550216192
drrimmer,504459724884955137
larualarua,446991849593401344
sabthedurhamox,512191122454482945
fj_mcg,560745562815725568
kristyanne77,525097028716462082
renesolaaus,555232900530962432
emmakeep2,510175704143523840
ushoq,504428153662472192
milo_speaks,558186721079091202
ronniewrecker94,504517948048809984
vivianharris45,507090666745102336
verdant2012,503094601255632898
ronniewrecker94,504096054875148288
ozipetezar,505473291234992128
goldcoastnurse,502626985152348160
barbarahflowers,566549082642984960
thefacillitator,505284328054460416
mackaysuzie,534676037544599554
yes2renewables,520126864866545666
suthernx,507085301483700224
leanaustralia,520126554215428096
luke_vz,506048522362171392
greens,560762284382126080
iannrose,480901805123960832
micheles_aus,514904581240004608
setext,443950869269475328
athwaites,481206037844746243
neil1808,70386983813382144
1azylizzie,504823018195914752
tonybmorton,520339886264434688
setext,448618478212112384
infinitygroup_,520395527855157248
solarcouncil,443563920293625856
yes2renewables,520124605030080513
greensmps,512187702557831168
reclaimanglesea,502403657439010819
redset_pty_ltd,432730208152469505
dazza_double_u,516692397212700672
gaithb,512154813186842624
nihilon45,505471511025561600
solarcouncil,439147367787667456
paulch_6,505472116683071488
cleaneconomyser,512176105831141376
catethegreat52,507088139446276096
iannrose,480902603576864768
bloggerme3,505512465891741696
knittingnannast,560734581234466816
electrasol4u,449359570138181632
ronniewrecker94,529233408065417217
carolinelec,507097593994682368
maxphillips,512189769824993280
frygerard,514939184029511681
theqcu,560729256028684288
warwicksunwiz,560360367012847617
abissicus,504470447723773952
solarcouncil,507074332724445185
elizgw,505554156921188352
jcalabra,507108161736564736
earnmallee,507147430530269187
ronniewrecker94,516556174607413248
dan_spencer123,512445431251353600
folkabillycat1,504488149259517953
arismendijob,487081395479523328
vivianharris45,507091480654012416
mark_butler_mp,535010165498470401
ronniewrecker94,529233285549809664
infinitygroup_,501922698960728064
seemystore2,546051154040594433
crispy_48,558188066188193792
greenpeaceaustp,487079259228225536
srzjwalters,443905171186147328
meckeringboy,505303611505537024
vogel_solarelec,560256090680872961
gabriellekuiper,512164115234562048
myfanwya,507083976654061568
solarbusiness_,448627365254406144
dianel183,505301049821757440
therealewbank,520125116764540928
tayloruly,481227164692799488
renesola,516375589876678656
rojoh1,535163221733539840
glenmo,502256569057558528
maitlandgreens,505518153854513152
aesoderlund,539170714557767680
sustainablehour,503057435376902144
therealjoethoms,523546942325157888
solarcitizens,506589540853624832
renesola,509502965707968512
moosethemoose,480858783858446336
climateenergyuk,461447274389049345
scaa3230,520127654578503683
queanbeyanage,504403246165659649
cleantechfundr,444278511386501120
robert_dow,505811053188349952
rbrazzale,520355526853423104
peterrelph,558181438189608960
cleaneconomyser,502436862422552576
phil_dicosimo,507128824245415936
ronniewrecker94,510249986563375106
gillking01,507086749982412800
cleaneconomyser,534574404630351872
ronniewrecker94,506018969778524160
siliconsparrow,503156825965867008
froniusaus,560292582182232064
positivetony,535009102112374784
janegarcia,519697683951259649
solarcitizens,504404565634981888
47spitfire,502403767283638272
drjeannettek,520163253733687296
ecogenmag,536719180968370176
lynn_cliff,505334804556963842
lisalongren,505647589958492160
crispy_52_,520143377803640832
janiewray,557398392448360448
solarcouncil,443973679693959168
kenmcalpine,512180650162401280
bro4werribee,516369625815056384
cleaneconomyser,507267793633304576
queercrip,70377508213760000
solar_quotes,511977068939063296
solarquip_au,502584698816974848
lilydambrosiomp,520177926046638081
apassion4pinot,503094636726870016
andrew_thaler,520140544941359104
omkunta,527965127874990080
ronniewrecker94,507143039039455232
ronniewrecker94,504101346073518080
sallyforthesea,505566252652179456
bilbo_fraggins,505280027789783042
calsaff,507072378765971456
solarquip_au,508357012879446016
gillking01,507089798599692288
cleaneconomyser,506320369167257601
76ahbf,506033408531636224
ronniewrecker94,507358150035374080
ben_cronly,520116007507992576
arthurslea,441345803949334528
fredknerks,439168765972848640
solarcitizens,505255205848367105
3wombats,487146205135138817
ryanwilson9997,507235909897445376
hooncheew,507096371870957569
theearthnetwork,559856472738508800
gabriel_coburn,507090936212369408
ronniewrecker94,516904279584821249
greenpeaceaustp,481661180126052353
_samantha_dunn,519971691368153088
mrn487,512192239716417536
osiiso,522728284497252354
bukumbooee,512836633427587073
ben_cronly,520133627821060096
ijpeters66,521055556417515520
ronniewrecker94,526932461356191745
lilydambrosiomp,520177959424897024
markwdixon,558181423425662978
arismendijob,481638638145773568
denni_swill,502435807827746816
gabriellekuiper,512178743788310528
johnorourke55,505692088239800321
ronniewrecker94,514967018949181440
heatherbruer,504439823197667328
vivianharris45,507099374808084481
ronniewrecker94,514967158334296065
katielambeski,70375534923747328
cavilldave,507083726258327552
ketanj0,512370291326976000
mccartm1,557715413027782658
benwaters68,512195618211524608
jezmans,431263322298925056
donaldpelvin1,507301543977025536
colettejoytd,502456166266335232
ijpeters66,521055533344645121
defendsolar,479664803351633921
mrn487,505326369153110016
cleaneconomyser,558057677629440001
solarcouncil,519963260561289216
defendsolar,474216345937399808
sunman_geoff,508422399159570433
fredknerks,505509139028529152
cleaneconomyser,507104577993179138
mamaduck9370,560922106758590464
tetrisnet,558196485087428610
madspan_solar,554726841815400448
warwicksunwiz,515345405567975424
janegarcia,521175174104621056
ronniewrecker94,510249789837934592
garland_paige,558208981143793664
pepiermargot,535011083623202816
renesola,462014291152211968
vivianharris45,507101544001449984
riotintosuknews,506724824257789953
solarcouncil,512171921455063040
suejackson_melb,481753266263306240
vivianharris45,507090952289136640
willybach2011,520117464168812545
ipswich_greens,555162278379548672
nursereb,520393025076224001
zippydazipster,507082479690186752
gabriel_coburn,507088758307434496
geralynrowman,520358237225242624
solarcouncil,441335805794324480
earnmallee,506024991666606080
anusha_srini,507083131224993792
gabriellekuiper,512155584955576320
dancingchick56,516904868343083009
kaninetreats,480858396204097537
solarbusiness_,504494456788094976
sdog66jones,534750355033034752
mackaysuzie,507087121367064576
cleaneconomyser,560594933053014018
king_ste,505282309835075585
mackaysuzie,502658285246238721
ketanj0,514904239227691008
hailolio,502450773288960000
nickengerer,506983104121028608
seemystore2,546051608384372736
gcobber99,512181666102509569
kenmcalpine,512180744173535232
willybach2011,558454554199474177
hailolio,504430804991098880
budcharles999,512207469267783680
quitcoaloz,480877586893918208
suemazzy1,507100407626080256
truevaluesolar,520133510426685440
therealjoethoms,523266076550115329
tonyabotmhr,502433395012816897
johnirving31,505545930695651329
msclaracollin,534690695710130176
shamaroo,502436064040976384
ed_co33,505851696451309568
sybilnjane,512474062602264576
margokingston1,560745473817206784
energycompasscy,520127434973122561
envirochick,558198223848742913
rbrazzale,520078650670985216
drrimmer,504426907098562560
armchairpm1,558238063118123010
lpoliszcuk,534694253541085184
dramagirl,505501459366944768
screaminkid,521568497584074752
rustystainless,520123078034984961
puregin,447909657604943872
alextroyadkins,503024937724936193
coonavass,507462546006081536
acomizzoli,525172140467707905
glenmo,512366900756496386
richardtkeech,525093128294760448
fehowarth,507126743547670528
mackaysuzie,507086917242871809
greenearthelec,516435623662473216
joybelle46,502652470699380736
sybilnjane,507614624028446721
grpcptn,507467947283992576
annerley_labor,561146188687085568
seashepherdsal,505566700360568832
greenearthelec,520389698275926016
tayloruly,481957342612037632
solarcouncil,440664616415535104
solarcouncil,509130391022608385
